,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
1801,1.0,264.0,42.24,0.0,0.0,306.24,306.24
1802,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
1803,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1804,1.0,109.12,17.46,0.0,0.0,126.58000000000001,126.58
1805,1.0,5616.4,898.62,0.0,0.0,6515.0199999999995,6515.02
1806,1.0,5911.4,945.82,0.0,0.0,6857.219999999999,6857.22
1807,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,1.0,1296.0,207.36,0.0,0.0,1503.3600000000001,1503.36
1810,1.0,360.0,57.6,0.0,0.0,417.6,417.6
1811,1.0,797.0,127.52,0.0,0.0,924.52,924.52
1812,1.0,1651.0,264.16,0.0,0.0,1915.16,1915.16
1813,1.0,6.55,1.05,0.0,0.0,7.6,7.6
1814,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6
1815,1.0,336.9,55.03,0.0,0.0,391.92999999999995,398.99
1816,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,1.0,5950.08,952.01,0.0,0.0,6902.09,6902.09
1818,1.0,1082.0,1172.8,0.0,0.0,1239.1,1333.0
1819,1.0,3118.0,498.88,0.0,0.0,3616.88,3616.88
1820,1.0,3920.0,627.2,0.0,0.0,4547.2,4547.2
1821,1.0,400.0,64.0,0.0,0.0,464.0,464.0
1822,1.0,6545.85,1047.34,0.0,0.0,7200.4400000000005,7200.44
1823,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1824,1.0,758.0,0.0,0.0,0.0,758.0,758.0
1825,1.0,1335.29,213.63,0.0,0.0,1548.92,1548.92
1826,1.0,539.69,86.35,0.0,0.0,626.0400000000001,626.04
1827,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1828,1.0,436.0,69.76,0.0,0.0,505.76,505.76
1829,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1830,1.0,3725.0,596.0,0.0,0.0,4321.0,4321.0
1831,1.0,1082.0,0.0,0.0,0.0,1239.1,1333.0
1832,1.0,309.45,49.51,0.0,0.0,358.96,358.96
1833,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1834,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1835,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1836,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1837,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1838,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1839,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1840,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1841,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1842,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1843,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1844,1.0,0.0,0.0,0.0,0.0,0.0,1333.0
1845,1.0,1429.8,229.89,0.0,0.0,1659.69,1666.75
1846,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,1.0,2906.98,0.0,0.0,0.0,2906.98,2906.98
1848,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,1.0,4530.44,724.87,0.0,0.0,5255.3099999999995,5255.31
1850,1.0,4747.9,759.66,0.0,0.0,5507.5599999999995,5507.56
1851,1.0,1082.0,1251.84,0.0,0.0,1239.1,1333.0
1852,1.0,0.0,0.0,0.0,0.0,0.0,1185.0
1853,1.0,0.0,0.0,0.0,0.0,0.0,353.0
1854,1.0,0.0,0.0,0.0,0.0,0.0,5378.95
1855,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1856,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1858,1.0,660.0,105.6,0.0,0.0,765.6,765.6
1859,1.0,2600.0,416.0,0.0,0.0,3016.0,3016.0
1860,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,1.0,1129.5,180.72,0.0,0.0,1310.22,1310.22
1862,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1863,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1864,1.0,1082.0,1252.8,0.0,0.0,1239.1,1333.0
1865,1.0,86.53,13.47,0.0,0.0,100.0,100.0
1866,1.0,67.24,10.76,0.0,0.0,78.0,78.0
1867,1.0,3405.17,544.83,0.0,0.0,3950.0,3950.0
1868,1.0,0.0,0.0,0.0,0.0,0.0,93.0
1869,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1870,1.0,433.02,66.98,0.0,0.0,500.0,500.0
1871,1.0,312.87,50.06,0.0,0.0,362.93,362.93
1872,1.0,259.62,40.38,0.0,0.0,300.0,300.0
1873,1.0,163.06,26.09,0.0,0.0,189.15,189.15
1874,1.0,1357.6,217.22,0.0,0.0,1574.82,1574.82
1875,1.0,1082.0,1129.08,0.0,0.0,1239.1,8185.8
1876,1.0,3528.36,564.54,0.0,0.0,4092.9,4092.9
1877,1.0,1540.0,246.4,0.0,0.0,1786.4,1786.4
1878,1.0,103.5,16.56,0.0,0.0,120.06,120.06
1879,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,1.0,294.25,47.08,0.0,0.0,341.33,341.33
1882,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0
1883,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0
1884,1.0,1824.18,291.87,0.0,0.0,2116.05,2116.05
1885,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,1.0,415.89,64.33,0.0,0.0,480.21999999999997,480.22
1888,1.0,200.0,32.0,0.0,0.0,232.0,232.0
1889,1.0,15.82,2.53,0.0,0.0,18.35,18.35
1890,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
1891,1.0,840.0,134.4,0.0,0.0,974.4,974.4
1892,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1893,1.0,234.0,37.44,0.0,0.0,271.44,271.44
1894,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,1.0,805.2,128.83,0.0,0.0,934.0300000000001,934.03
1896,1.0,39.6,6.34,0.0,0.0,45.94,45.94
1897,1.0,1284.0,205.44,0.0,0.0,1489.44,1489.44
1898,1.0,3327.75,532.44,0.0,0.0,3860.19,3860.19
1899,1.0,759.6,121.54,0.0,0.0,881.14,881.14
1900,1.0,1515.0,242.4,0.0,0.0,1757.4,1757.4
1901,1.0,1216.12,194.58,0.0,0.0,1410.6999999999998,1410.7
1902,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1903,1.0,174.0,27.84,0.0,0.0,201.84,201.84
1904,1.0,650.0,104.0,0.0,0.0,754.0,754.0
1905,1.0,286.06,45.77,0.0,0.0,331.83,331.83
1906,1.0,245.39,39.26,0.0,0.0,284.65,284.65
1907,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
1908,1.0,5278.5,28.56,0.0,0.0,5307.06,5307.06
1909,1.0,4038.8,646.2,0.0,0.0,4685.0,4685.0
1910,1.0,1586.38,253.82,0.0,0.0,1840.2,1840.2
1911,1.0,540.0,86.4,0.0,0.0,626.4,626.4
1912,1.0,6382.42,1021.19,0.0,0.0,7403.610000000001,7403.61
1913,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1914,1.0,1269.09,203.07,0.0,0.0,1472.1599999999999,1472.16
1915,1.0,6073.07,971.69,0.0,0.0,6680.38,6680.38
1916,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1917,1.0,-1216.12,-194.58,0.0,0.0,-1410.6999999999998,-1410.7
1918,1.0,2550.21,408.01,0.0,0.0,2942.44,2942.44
1919,1.0,200.01,32.0,0.0,0.0,232.01,232.01
1920,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1921,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1922,1.0,608.06,97.29,0.0,0.0,705.3499999999999,705.35
1923,1.0,-608.06,-97.29,0.0,0.0,-705.3499999999999,-705.35
1924,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,1.0,478.47,76.56,0.0,0.0,555.03,555.03
1927,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1928,1.0,18.37,2.94,0.0,0.0,21.310000000000002,21.31
1929,1.0,3521.91,563.51,0.0,0.0,4085.42,4085.42
1930,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,1.0,15.51,2.48,0.0,0.0,17.99,17.99
1932,1.0,144.0,0.0,0.0,0.0,144.0,144.0
1933,1.0,1082.0,0.0,0.0,0.0,1239.1,1333.0
1934,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1936,1.0,435.0,69.6,0.0,0.0,504.6,504.6
1937,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1938,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1939,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1940,1.0,2585.19,251.81,0.0,0.0,2837.0,1825.64
1941,1.0,-2585.19,-251.81,0.0,0.0,-2837.0,-1825.64
1942,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0
1943,1.0,2255.0,360.8,0.0,0.0,2615.8,2615.8
1944,1.0,302.0,48.32,0.0,0.0,350.32,350.32
1945,1.0,210.0,33.6,0.0,0.0,243.6,243.6
1946,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1947,1.0,995.0,159.2,0.0,0.0,1154.2,1154.2
1948,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,1.0,240.4,38.46,0.0,0.0,278.86,278.86
1950,1.0,515.73,82.52,0.0,0.0,598.25,598.25
1951,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,1.0,898.7,143.79,0.0,0.0,1042.49,1042.49
1953,1.0,683.1,109.3,0.0,0.0,792.4,792.4
1954,1.0,630.0,100.8,0.0,0.0,730.8,730.8
1955,1.0,2400.0,384.0,0.0,0.0,2784.0,2784.0
1956,1.0,3197.7,511.63,0.0,0.0,3709.33,3709.33
1957,1.0,387.0,61.92,0.0,0.0,448.92,448.92
1958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1961,1.0,435.0,69.6,0.0,0.0,504.6,504.6
1962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,1.0,1033.62,165.38,0.0,0.0,1199.0,1199.0
1968,1.0,1291.38,206.62,0.0,0.0,1498.0,1498.0
1969,1.0,1082.0,59.07,0.0,0.0,1239.1,1333.0
1970,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1971,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1973,1.0,0.01,0.0,0.0,0.0,0.01,0.0
1974,1.0,0.01,0.0,0.0,0.0,0.01,0.0
1975,1.0,1439.2,230.27,0.0,0.0,1669.47,1669.47
1976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,1.0,3502.0,560.32,0.0,0.0,4062.32,4062.32
1978,1.0,160.0,25.6,0.0,0.0,185.6,185.6
1979,1.0,66.0,10.56,0.0,0.0,76.56,76.56
1980,1.0,473.28,75.73,0.0,0.0,549.01,549.01
1981,1.0,2206.41,353.03,0.0,0.0,2559.4399999999996,2559.44
1982,1.0,2072.21,331.55,0.0,0.0,2403.76,2403.76
1983,1.0,101.06,16.17,0.0,0.0,114.2,114.2
1984,1.0,5000.0,800.0,0.0,0.0,4766.5,4766.5
1985,1.0,500.0,80.0,0.0,0.0,580.0,580.0
1986,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,1.0,160.94,25.75,0.0,0.0,186.69,186.69
1988,1.0,2472.99,395.68,0.0,0.0,2868.6699999999996,2868.67
1989,1.0,5335.0,853.6,0.0,0.0,6188.6,6188.6
1990,1.0,0.0,30.02,0.0,0.0,30.02,217.62
1991,1.0,6385.53,1021.68,0.0,0.0,7024.08,7024.08
1992,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1993,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
1994,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1995,1.0,395.0,63.2,0.0,0.0,458.2,458.2
1996,1.0,2058.33,329.32,0.0,0.0,2387.65,2387.65
1997,1.0,39.82,6.37,0.0,0.0,46.19,46.19
1998,1.0,270.0,43.2,0.0,0.0,313.2,313.2
1999,1.0,259.59,40.41,0.0,0.0,300.0,300.0
2000,1.0,880.0,140.8,0.0,0.0,1020.8,1020.8
2001,1.0,203.94,32.63,0.0,0.0,236.57,236.57
2002,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,1.0,262.4,41.98,0.0,0.0,304.38,304.38
2007,1.0,182.0,29.12,0.0,0.0,211.12,211.12
2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,1.0,43.1,6.9,0.0,0.0,50.0,50.0
2010,1.0,153.44,24.56,0.0,0.0,178.0,178.0
2011,1.0,3787.2,605.95,0.0,0.0,4393.15,4393.15
2012,1.0,379.32,60.69,0.0,0.0,440.01,440.01
2013,1.0,490.0,519.8248013864899,0.0,0.0,0.0,627.5
2014,1.0,52.47,8.4,0.0,0.0,60.87,60.87
2015,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1.0,82.0,0.0,0.0,0.0,82.0,82.0
2018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1.0,283.25,45.32,0.0,0.0,328.57,328.57
2020,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38
2021,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78
2022,1.0,180.0,0.0,0.0,0.0,180.0,180.0
2023,1.0,490.0,519.8248013864899,0.0,0.0,0.0,1569.3
2024,1.0,4461.79,713.89,0.0,0.0,5175.68,5175.68
2025,1.0,243.1,38.9,0.0,0.0,282.0,282.0
2026,1.0,430.5,68.88,0.0,0.0,499.38,499.38
2027,1.0,713.0,114.08,0.0,0.0,827.08,827.08
2028,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0
2030,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,1.0,544.83,87.17,0.0,0.0,632.0,632.0
2032,1.0,159.81,25.57,0.0,0.0,185.38,185.38
2033,1.0,1723.28,275.72,0.0,0.0,1999.0,1999.0
2034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2036,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,1.0,827.59,132.41,0.0,0.0,960.0,960.0
2038,1.0,322.6,0.0,0.0,0.0,322.6,322.6
2039,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2041,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,1.0,2350.0,376.0,0.0,0.0,2726.0,2726.0
2043,1.0,19.76,3.16,0.0,0.0,22.92,22.92
2044,1.0,88.87,14.22,0.0,0.0,103.09,103.09
2045,1.0,292.5,46.8,0.0,0.0,339.3,339.3
2046,1.0,158.0,25.28,0.0,0.0,183.28,183.28
2047,1.0,1622.3,259.57,0.0,0.0,1881.87,1881.87
2048,1.0,4072.82,651.66,0.0,0.0,4724.4800000000005,4724.48
2049,1.0,490.0,519.8248013864899,0.0,0.0,0.0,499.0
2050,1.0,343.97,55.03,0.0,0.0,399.0,399.0
2051,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2052,1.0,79.12,12.66,0.0,0.0,91.78,91.78
2053,1.0,290.0,46.4,0.0,0.0,336.4,336.4
2054,1.0,6366.91,1018.71,0.0,0.0,7003.61,7003.61
2055,1.0,5479.72,811.81,0.0,0.0,6291.530000000001,6291.53
2056,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2057,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8
2058,1.0,6235.0,997.6,0.0,0.0,7232.6,7232.6
2059,1.0,1688.01,270.08,0.0,0.0,1958.09,1958.09
2060,1.0,241.86,38.7,0.0,0.0,280.56,280.56
2061,1.0,5535.0,885.6,0.0,0.0,6420.6,6420.6
2062,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2063,1.0,980.72,156.92,0.0,0.0,1137.64,1137.64
2064,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2065,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
2068,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0
2069,1.0,1082.0,0.0,0.0,0.0,1239.1,1333.0
2070,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2071,1.0,173.06,26.94,0.0,0.0,200.0,200.0
2072,1.0,153.23,24.52,0.0,0.0,177.75,177.75
2073,1.0,245.1,39.22,0.0,0.0,284.32,284.32
2074,1.0,1082.0,1190.02,0.0,0.0,1239.1,1333.0
2075,1.0,490.0,519.8248013864899,0.0,0.0,0.0,2460.55
2076,1.0,216.0,0.0,0.0,0.0,216.0,216.0
2077,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,1.0,2788.0,446.08,0.0,0.0,3234.08,3234.08
2079,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,1.0,490.0,519.8248013864899,0.0,0.0,0.0,358.0
2081,1.0,258.63,41.38,0.0,0.0,300.01,300.01
2082,1.0,123.0,0.0,0.0,0.0,123.0,123.0
2083,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,1.0,3503.25,560.52,0.0,0.0,4063.77,4063.77
2085,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,1.0,1662.95,266.07,0.0,0.0,1929.02,1929.02
2087,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2088,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,1.0,21.05,3.37,0.0,0.0,24.42,24.42
2090,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
2091,1.0,109.03,17.44,0.0,0.0,123.17,123.17
2092,1.0,352.0,56.32,0.0,0.0,408.32,408.32
2093,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,1.0,3581.13,572.98,0.0,0.0,4154.110000000001,4154.11
2095,1.0,797.58,127.61,0.0,0.0,925.19,925.19
2096,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2097,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
2098,1.0,715.0,114.4,0.0,0.0,829.4,829.4
2099,1.0,389.39,60.61,0.0,0.0,450.0,450.0
2100,1.0,259.81,40.19,0.0,0.0,300.0,300.0
2101,1.0,618.0,98.88,0.0,0.0,716.88,716.88
2102,1.0,24.68,3.95,0.0,0.0,28.63,28.63
2103,1.0,4407.54,705.22,0.0,0.0,5112.76,5112.76
2104,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2105,1.0,3503.25,560.52,0.0,0.0,4063.77,4063.77
2106,1.0,5603.6,896.58,0.0,0.0,6500.18,6500.18
2107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,1.0,5901.8,944.29,0.0,0.0,6846.09,6846.09
2109,1.0,1082.0,1118.84,0.0,0.0,7692.0,7692.0
2110,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2111,1.0,129.78,20.22,0.0,0.0,150.0,150.0
2112,1.0,1637.93,262.07,0.0,0.0,1900.0,1900.0
2113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,1.0,1776.17,284.18,0.0,0.0,2060.35,2060.35
2115,1.0,107.6,17.22,0.0,0.0,124.82,124.82
2116,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2117,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,1.0,1082.0,0.0,0.0,0.0,1239.1,1333.0
2121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,1.0,222.26,35.56,0.0,0.0,257.82,257.82
2123,1.0,343.96000000000004,55.03,0.0,0.0,398.99,398.99
2124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,1.0,490.0,519.8248013864899,0.0,0.0,0.0,2212.25
2126,1.0,490.0,519.8248013864899,0.0,0.0,0.0,459.2
2127,1.0,144.0,0.0,0.0,0.0,144.0,144.0
2128,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2129,1.0,1770.0,283.2,0.0,0.0,2053.2,2053.2
2130,1.0,605.72,94.28,0.0,0.0,700.0,700.0
2131,1.0,237.31,37.97,0.0,0.0,275.28,275.28
2132,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2133,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,1.0,2822.43,0.0,0.0,0.0,2822.43,2822.43
2136,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,1.0,2402.0,384.32,0.0,0.0,2786.32,2786.32
2138,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2139,1.0,1082.0,90.88,0.0,0.0,1239.1,1333.0
2140,1.0,259.6,40.4,0.0,0.0,300.0,300.0
2141,1.0,63.24,10.12,0.0,0.0,73.36,73.36
2142,1.0,1750.0,280.0,0.0,0.0,2030.0,2030.0
2143,1.0,43.26,6.74,0.0,0.0,50.0,50.0
2144,1.0,1204.96,192.79,0.0,0.0,1397.75,1397.75
2145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,1.0,4940.0,790.4,0.0,0.0,5730.4,5730.4
2147,1.0,4940.0,790.4,0.0,0.0,5730.4,5730.4
2148,1.0,696.5,111.44,0.0,0.0,807.94,807.94
2149,1.0,469.54,73.11,0.0,0.0,542.65,542.65
2150,1.0,36.96,5.91,0.0,0.0,42.870000000000005,42.87
2151,1.0,2098.0800000000004,335.7,0.0,0.0,2433.78,2433.78
2152,1.0,3250.0,520.0,0.0,0.0,3770.0,3770.0
2153,1.0,129.31,20.69,0.0,0.0,150.0,150.0
2154,1.0,6499.71,1039.95,0.0,0.0,7149.68,7149.68
2155,1.0,153.45,24.55,0.0,0.0,178.0,178.0
2156,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2157,1.0,600.0,96.0,0.0,0.0,696.0,696.0
2158,1.0,138.38,22.14,0.0,0.0,160.51999999999998,160.52
2159,1.0,490.0,519.8248013864899,0.0,0.0,0.0,128.0
2160,1.0,1262.54,202.0,0.0,0.0,1464.54,1464.54
2161,1.0,720.79,115.33,0.0,0.0,836.12,836.12
2162,1.0,5278.5,28.56,0.0,0.0,5307.06,5307.06
2163,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2164,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2165,1.0,803.0,128.48,0.0,0.0,931.48,931.48
2166,1.0,1082.0,1204.61,0.0,0.0,1239.1,1333.0
2167,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,1.0,1528.8400000000001,244.62,0.0,0.0,1773.46,1773.46
2170,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
2171,1.0,315.95,50.55,0.0,0.0,366.5,366.5
2172,1.0,3112.0,497.92,0.0,0.0,3609.92,3609.92
2173,1.0,1082.0,0.0,0.0,0.0,1239.1,1333.0
2174,1.0,300.0,48.0,0.0,0.0,348.0,348.0
2175,1.0,432.66,67.34,0.0,0.0,500.0,500.0
2176,1.0,333.71,53.39,0.0,0.0,387.09999999999997,387.1
2177,1.0,139.31,22.29,0.0,0.0,161.6,161.6
2178,1.0,1222.54,195.61,0.0,0.0,1418.15,1418.15
2179,1.0,262.0,41.92,0.0,0.0,303.92,303.92
2180,1.0,4319.1,691.06,0.0,0.0,4751.01,4751.01
2181,1.0,113.02,18.08,0.0,0.0,131.1,131.1
2182,1.0,231.0,36.96,0.0,0.0,267.96,267.96
2183,1.0,144.0,0.0,0.0,0.0,144.0,144.0
2184,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2185,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
2186,1.0,490.0,519.8248013864899,0.0,0.0,0.0,777.0
2187,1.0,3976.93,636.31,0.0,0.0,4613.24,4613.24
2188,1.0,2426.58,388.25,0.0,0.0,2814.83,2814.83
2189,1.0,670.8,107.33,0.0,0.0,778.13,778.13
2190,1.0,2524.7,403.96,0.0,0.0,2928.66,2928.66
2191,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,1.0,3251.25,520.2,0.0,0.0,3771.45,3771.45
2193,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,1.0,2456.9,393.1,0.0,0.0,2850.0,2850.0
2195,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2196,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
2197,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,1.0,1082.0,222.2,0.0,0.0,1239.1,1333.0
2200,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,1.0,46.3,7.41,0.0,0.0,53.709999999999994,53.71
2202,1.0,490.0,78.4,0.0,0.0,568.4,568.4
2203,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,1.0,4817.24,770.76,0.0,0.0,5588.0,5588.0
2205,1.0,490.0,0.0,0.0,0.0,0.0,2532.8
2206,1.0,490.0,0.0,0.0,0.0,0.0,1725.8
2207,1.0,490.0,0.0,0.0,0.0,0.0,2657.85
2208,1.0,496.11,79.38,0.0,0.0,575.49,575.49
2209,1.0,168.03,26.88,0.0,0.0,194.91,194.91
2210,1.0,555.0,88.8,0.0,0.0,643.8,643.8
2211,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0
2212,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0
2213,1.0,111.6,17.86,0.0,0.0,129.45999999999998,129.46
2214,1.0,669.6,107.14,0.0,0.0,776.74,776.74
2215,1.0,490.0,0.0,0.0,0.0,0.0,358.5
2216,1.0,50.27,8.05,0.0,0.0,58.32000000000001,58.32
2217,1.0,110.0,17.6,0.0,0.0,127.6,127.6
2218,1.0,5600.0,896.0,0.0,0.0,6496.0,6496.0
2219,1.0,1249.52,199.92,0.0,0.0,1449.44,1449.44
2220,1.0,2160.0,345.6,0.0,0.0,2505.6,2505.6
2221,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
2222,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
2223,1.0,592.57,94.81,0.0,0.0,687.3800000000001,687.38
2224,1.0,490.0,0.0,0.0,0.0,0.0,525.75
2225,1.0,490.0,0.0,0.0,0.0,0.0,1165.1
